,x1,y1,x2,y2,label,confidence,text
62,858,637,1054,662,box,0.8318096399307251,POLLING AGENT
63,997,231,1084,277,box,0.8310959339141846,001
64,799,1518,1073,1609,box,0.8282939195632935,25/2/2023
65,357,364,748,393,box,0.8274040818214417,OSUSU SECONDARY SCHOOL - SCHOOL PREMISES I
66,92,464,480,501,box,0.8273782134056091,3. Number of Ballot Papers Issued to the Polling Units
67,663,463,713,497,box,0.8203113675117493,12
68,835,616,1079,642,box,0.8200434446334839,NAME/SIGNATURE OF
69,372,1041,468,1089,box,0.8186718821525574,163
70,1003,319,1052,353,box,0.8185665607452393,04
71,114,1499,440,1533,box,0.816743791103363,CONTESTED/NOT CONTESTED
72,532,288,653,317,box,0.8141589164733887,ABA NORTH
73,540,323,634,349,box,0.809196949005127,OSUSU II
74,571,640,717,665,box,0.8055464625358582,IN WORDS
75,228,1613,489,1656,box,0.8016412854194641,Sign/Stamp of Presiding Officer
76,595,854,707,894,box,0.7941477298736572,Two
77,109,1398,346,1423,box,0.7913780212402344,(Record Total Valid Votes under #7 above)
78,120,561,560,591,box,0.7897438406944275,7. Number of Total Valid Votes (Total Valid Votes cast for all parties)
79,358,1358,492,1424,box,0.7845140695571899,170
80,348,643,505,667,box,0.7840662002563477,IN FIGURES
81,688,440,770,472,box,0.7775363326072693,70
82,879,578,975,611,box,0.7756984233856201,170
83,583,1150,766,1203,box,0.772525429725647,THREE
84,109,584,562,611,box,0.7683768272399902,8. Total Number of Used Ballots Papers (Total of #5 + #6 + #7 above)
85,594,1334,803,1379,box,0.7662776112556458,one hundred
86,395,895,445,935,box,0.761493444442749,1
87,593,1427,1135,1479,box,0.760482907295227,"I, EBERE ESTHER 1 (Name of Presiding Officer) hereby certify that the information"
88,122,1457,1105,1511,box,0.7600210905075073,contained in this form is a true and accurate account of votes cast in this polling Unit and that the election was
89,589,887,726,937,box,0.7532458305358887,ONE
90,469,613,641,639,box,0.7512779831886292,VOTES SCORED
91,696,416,792,448,box,0.7405052781105042,821
92,594,1036,802,1069,box,0.721342921257019,one ONE hundred
93,64,215,196,239,box,0.7064104080200195,ELECTORAL COMMISSION
94,582,1058,800,1093,box,0.6871375441551208,and sixty three
95,594,999,719,1045,box,0.6828121542930603,one ONE hundred
96,66,203,192,226,box,0.6652684807777405,INDEPENDENT NATIONAL
97,114,1373,293,1401,box,0.6586859226226807,TOTAL VALID VOTES
98,597,1371,812,1426,box,0.6387593150138855,and seventhy
99,400,815,482,855,box,0.6053073406219482,9
100,597,775,704,802,box,0.5881946682929993,
101,346,850,490,896,box,0.5376944541931152,Two 2
102,107,1451,133,1478,box,0.5056343078613281,"I,"
103,288,1011,351,1045,box,0.46895548701286316,BP /BOOT
104,89,403,564,619,column,0.8998811841011047,
105,791,629,1153,1414,column,0.8563923239707947,
106,568,611,816,1406,column,0.8552262187004089,
107,328,648,577,1433,column,0.8541116714477539,
108,158,621,335,1376,column,0.8498175144195557,
109,621,401,963,612,column,0.8481238484382629,
110,73,625,168,1327,column,0.7100731730461121,
111,460,177,837,219,header,0.7160468101501465,2023 PRESIDENTIAL ELECTION
112,263,135,1074,186,header,0.6893531680107117,STATEMENT OF RESULT OF POLL FROM POLLING UNIT
113,288,96,1093,148,header,0.6079791188240051,INDEPENDENT NATIONAL ELECTORAL COMMISSION
114,932,277,1057,321,kv,0.8755651712417603,Code 01
115,931,230,1089,280,kv,0.8694066405296326,Code 001
116,780,1512,1090,1637,kv,0.8638944029808044,
117,935,355,1088,403,kv,0.8554641008377075,Code 001
118,931,316,1056,361,kv,0.8381446003913879,Code 04
119,62,78,198,221,logo,0.8832172155380249,
120,144,1417,1085,1541,paragraph,0.8156723976135254,
121,843,1239,967,1312,signature,0.8512541055679321,Rub
122,856,883,946,935,signature,0.7921907305717468,Ely
123,227,1546,369,1634,signature,0.7892381548881531,Shipm
124,898,1029,981,1085,signature,0.7858228087425232,litible
125,855,1137,984,1219,signature,0.7785875201225281,mo
126,151,1424,519,1470,signature,0.7450771927833557,"I, EBERE ESTHER 1 (Name of Presiding Officer) hereby certify that the information"
127,289,1010,353,1046,signature,0.3725123107433319,BP /BOOT
128,580,1500,764,1683,stamp,0.9200416803359985,
129,414,773,818,1163,stamp,0.8456310629844666,
130,246,1665,397,1702,stamp,0.3774552643299103,
131,85,573,1135,1463,table,0.9194160103797913,
132,65,389,1029,622,table,0.8392860889434814,
