,x1,y1,x2,y2,label,confidence,text
111,949,307,1073,342,kv,0.7169996500015259,Code 07
112,947,267,1068,304,kv,0.7054466605186462,Code 01
113,16,69,150,211,logo,0.8859503269195557,
114,42,1397,1186,1543,paragraph,0.8063379526138306,
115,70,1397,398,1455,signature,0.8173633813858032,"I, NWANGWU FAITH"
116,417,1538,535,1609,signature,0.8036694526672363,
117,805,980,1184,1072,signature,0.6996796131134033,IKECHUK tape NOVAN Keoo
118,965,1029,1043,1097,signature,0.44633540511131287,it
119,233,1506,321,1608,signature,0.3204660713672638,
120,553,1495,756,1688,stamp,0.9281371831893921,
121,172,1461,465,1685,stamp,0.8565536141395569,
122,382,757,802,1166,stamp,0.7229377627372742,
123,16,566,1171,1438,table,0.9193610548973083,
124,7,369,797,608,table,0.8879677057266235,
